k1,k2,band,energy_meV
0.15,0.0,48,-2.1410794127182697
0.15,0.0,49,-1.2940494555219857
0.15,0.0,50,-0.28480066985677865
0.15,0.0,51,0.7987779680408664
0.15,0.0,52,2.046636660648204
0.15,0.0,53,3.341766046906784
0.15,0.0,54,4.748729297896546
0.15,0.0,55,6.277791680415987
0.15,0.0,56,7.911843897893306
0.15,0.0,57,9.621744519924405
0.15,0.0,58,11.403377696839101
0.15,0.0,59,13.273705645834951
0.15,0.0,60,15.168721781250952
0.15,0.0,61,16.94357680697535
0.15,0.0,62,16.975860812728882
0.15,0.0,63,17.047321443141968
0.15,0.0,64,18.4440559043899
0.15,0.0,65,18.729179366826422
0.15,0.0,66,18.792333735288285
0.15,0.0,67,19.46473602608033
0.15,0.0,68,19.702664684226377
0.15,0.0,69,20.060657681079533
0.15,0.0,70,20.49547944267499
0.15,0.0,71,20.774913110336556
0.15,0.0,72,21.09550588682154
0.15,0.0,73,21.306217293586528
0.15,0.0,74,21.730622760033658
0.15,0.0,75,21.804305426398326
0.15,0.0,76,22.2876405697791
0.15,0.0,77,22.89323270946449
0.15,0.0,78,22.9261328698398
0.15,0.0,79,25.331761722669114
0.15,0.0,80,31.46262281694267
0.15,0.0,81,33.0716505967682
0.15,0.0,82,35.869460170389274
0.15,0.0,83,36.37874422492368
0.15,0.0,84,37.97593035826178
0.15,0.0,85,39.8533202574341
0.15,0.0,86,40.433376864726036
0.15,0.0,87,42.14095391776101
0.15,0.0,88,42.45634739726372
0.15,0.0,89,43.80135373783709
0.15,0.0,90,44.96168520118852
0.15,0.0,91,45.631086062254276
0.15,0.0,92,46.76946823357005
0.15,0.0,93,47.31328585750837
0.15,0.0,94,48.27976885388976
0.15,0.0,95,49.27914408583128
0.15,0.0,96,50.42191240853499
0.15,0.0,97,51.19477613084524
0.15,0.0,98,51.59446942652672
0.15,0.0,99,52.404382819732604
0.15,0.0,100,53.252026149858224
0.15,0.0,101,53.81493675804097
0.15,0.0,102,54.50744139625226
0.15,0.0,103,56.779749641781336
0.15,0.0,104,59.07753408113917
0.15,0.0,105,61.537681181673896
0.15,0.0,106,64.16380607151493
0.15,0.0,107,65.55541596199832
0.15,0.0,108,67.16066515156767
0.15,0.0,109,69.07496390317694
0.15,0.0,110,70.96440162026923
0.15,0.0,111,72.40488914805273
0.15,0.0,112,74.62053595947157
0.15,0.0,113,76.96218352869593
0.15,0.0,114,79.55525683216679
0.15,0.0,115,82.64363341108336
0.15,0.0,116,86.080880652757
0.15,0.0,117,90.88643135070161
0.15,0.0,118,95.85361548389866
0.175,0.0,1,-93.57914195332981
0.175,0.0,2,-86.46211163921905
0.175,0.0,3,-81.51793665786846
0.175,0.0,4,-77.43088250932755
0.175,0.0,5,-74.87479164044592
0.175,0.0,6,-72.42298833905116
0.175,0.0,7,-68.93359036217541
0.175,0.0,8,-66.5376768202724
0.175,0.0,9,-64.80839715876814
0.175,0.0,10,-62.17136852917369
0.175,0.0,11,-60.05319930741277
0.175,0.0,12,-57.95400561878981
0.175,0.0,13,-55.28316746658251
0.175,0.0,14,-54.145062792134325
0.175,0.0,15,-52.02981368616895
0.175,0.0,16,-50.26680196783036
0.175,0.0,17,-48.54925917744973
0.175,0.0,18,-47.65959108431505
0.175,0.0,19,-45.43100481841799
0.175,0.0,20,-44.48662152465599
0.175,0.0,21,-43.27417156267549
0.175,0.0,22,-41.58353755934229
0.175,0.0,23,-40.74051874894923
0.175,0.0,24,-39.94903681511255
0.175,0.0,25,-38.63925812805701
0.175,0.0,26,-37.86575073446147
0.175,0.0,27,-37.39731910090333
0.175,0.0,28,-36.683718721794406
0.175,0.0,29,-36.30556614248789
0.175,0.0,30,-35.96120949088359
0.175,0.0,31,-34.19336585344321
0.175,0.0,32,-34.10833826135093
0.175,0.0,33,-31.616329907837866
0.175,0.0,34,-30.87243638544696
0.175,0.0,35,-28.870797648730502
0.175,0.0,36,-26.233263725873513
0.175,0.0,37,-25.560642685869254
0.175,0.0,38,-21.19557480034733
0.175,0.0,39,-21.063473192093568
0.175,0.0,40,-14.967355668456179
0.175,0.0,41,-7.79971639794708
0.175,0.0,42,-7.532343988748224
0.175,0.0,43,-5.926306206343625
0.175,0.0,44,-4.690596637365616
0.175,0.0,45,-4.4383193647648085
0.175,0.0,46,-3.488133534509373
0.175,0.0,47,-2.9822293117453142
0.175,0.0,48,-2.115714901825797
0.175,0.0,49,-1.3102308379984038
0.175,0.0,50,-0.27459971109753667
0.175,0.0,51,0.789815018937901
0.175,0.0,52,2.0544391956523924
0.175,0.0,53,3.3355460435386135
0.175,0.0,54,4.753007285984339
0.175,0.0,55,6.27535940977458
0.175,0.0,56,7.912864735818374
0.175,0.0,57,9.62147225929212
0.175,0.0,58,11.403401155268881
0.175,0.0,59,13.273734976567056
0.175,0.0,60,15.168699742644677
0.175,0.0,61,16.944011701678754
0.175,0.0,62,16.977146257023538
0.175,0.0,63,17.045293129639848
0.175,0.0,64,18.447143015169146
0.175,0.0,65,18.72934662957819
0.175,0.0,66,18.78831656244695
0.175,0.0,67,19.461791035659033
0.175,0.0,68,19.709660119992094
0.175,0.0,69,20.061457447930238
0.175,0.0,70,20.47530597277985
0.175,0.0,71,20.81641869178935
0.175,0.0,72,21.053123024131537
0.175,0.0,73,21.323030459564364
0.175,0.0,74,21.755838728656173
0.175,0.0,75,21.77878832894672
0.175,0.0,76,22.288261774843406
0.175,0.0,77,22.895074962698605
0.175,0.0,78,22.92442106349763
0.175,0.0,79,25.33184038371749
0.175,0.0,80,31.462134098408157
0.175,0.0,81,33.071114454021306
0.175,0.0,82,35.8743554536053
0.175,0.0,83,36.37915829800514
0.175,0.0,84,37.96704805146306
0.175,0.0,85,39.864352837507695
0.175,0.0,86,40.4233789323097
0.175,0.0,87,42.14378526413601
0.175,0.0,88,42.46299894727834
0.175,0.0,89,43.807905911385376
0.175,0.0,90,44.92612984629933
0.175,0.0,91,45.63564375174154
0.175,0.0,92,46.87829874989792
0.175,0.0,93,47.21328771772433
0.175,0.0,94,48.25031137929014
0.175,0.0,95,49.36265804780865
0.175,0.0,96,50.362428753667196
0.175,0.0,97,51.23854681506912
0.175,0.0,98,51.51362123185678
0.175,0.0,99,52.457813895791546
0.175,0.0,100,53.348249948416644
0.175,0.0,101,53.727309605307944
0.175,0.0,102,54.490805699182154
0.175,0.0,103,56.78509083949374
0.175,0.0,104,59.08629517628634
0.175,0.0,105,61.49811712809245
0.175,0.0,106,64.21132588791649
0.175,0.0,107,65.58024398375514
0.175,0.0,108,67.14082978554535
0.175,0.0,109,69.05177832949799
0.175,0.0,110,70.91511916579381
0.175,0.0,111,72.46844106390537
0.175,0.0,112,74.5924549862409
0.175,0.0,113,76.99937234497446
0.175,0.0,114,79.53257223395333
0.175,0.0,115,82.64440945488559
0.175,0.0,116,86.08206918848732
0.175,0.0,117,90.8866009259218
0.175,0.0,118,95.85385776680583
0.2,0.0,1,-93.58041256800232
0.2,0.0,2,-86.45008130008767
0.2,0.0,3,-81.54963072272986
0.2,0.0,4,-77.40084250205234
0.2,0.0,5,-74.8653469416042
0.2,0.0,6,-72.4296204998434
0.2,0.0,7,-69.00917590150195
0.2,0.0,8,-66.43553389064527
0.2,0.0,9,-64.79590810102539
0.2,0.0,10,-62.275726805651345
0.2,0.0,11,-59.99557412240736
0.2,0.0,12,-57.951148979992126
0.2,0.0,13,-55.257640570562984
0.2,0.0,14,-54.21097903059854
0.2,0.0,15,-51.960915561548035
0.2,0.0,16,-50.31327394992539
0.2,0.0,17,-48.549076468813865
0.2,0.0,18,-47.63880910929976
0.2,0.0,19,-45.48351272796151
0.2,0.0,20,-44.43715884803785
0.2,0.0,21,-43.25497361632196
0.2,0.0,22,-41.64566086805263
0.2,0.0,23,-40.700822697528594
0.2,0.0,24,-39.92368291919834
0.2,0.0,25,-38.684580935129475
0.2,0.0,26,-37.87463477158775
0.2,0.0,27,-37.40106184085553
0.2,0.0,28,-36.64518653698315
0.2,0.0,29,-36.29096835759293
0.2,0.0,30,-35.98496657458949
0.2,0.0,31,-34.19691818392775
0.2,0.0,32,-34.09984100482126
0.2,0.0,33,-31.625427809623588
0.2,0.0,34,-30.871692824360636
0.2,0.0,35,-28.866157540191026
0.2,0.0,36,-26.233816303278687
0.2,0.0,37,-25.561830682300197
0.2,0.0,38,-21.19557138164093
0.2,0.0,39,-21.063058663126895
0.2,0.0,40,-14.967428205641696
0.2,0.0,41,-7.79979726545109
0.2,0.0,42,-7.532287636148581
0.2,0.0,43,-5.926082545629214
0.2,0.0,44,-4.694906537094667
0.2,0.0,45,-4.430079054793779
0.2,0.0,46,-3.51007265706734
0.2,0.0,47,-2.9497890790439527
0.2,0.0,48,-2.141079412718298
0.2,0.0,49,-1.2940494555219573
0.2,0.0,50,-0.28480066985679287
0.2,0.0,51,0.7987779680408522
0.2,0.0,52,2.0466366606482325
0.2,0.0,53,3.3417660469068124
0.2,0.0,54,4.748729297896588
0.2,0.0,55,6.277791680415987
0.2,0.0,56,7.9118438978933625
0.2,0.0,57,9.621744519924476
0.2,0.0,58,11.40337769683913
0.2,0.0,59,13.273705645835122
0.2,0.0,60,15.168721781250994
0.2,0.0,61,16.943576806975273
0.2,0.0,62,16.975860812728875
0.2,0.0,63,17.04732144314188
0.2,0.0,64,18.444055904389927
0.2,0.0,65,18.72917936682622
0.2,0.0,66,18.792333735288167
0.2,0.0,67,19.46473602608019
0.2,0.0,68,19.70266468422669
0.2,0.0,69,20.06065768107983
0.2,0.0,70,20.495479442675162
0.2,0.0,71,20.774913110336684
0.2,0.0,72,21.09550588682177
0.2,0.0,73,21.306217293586585
0.2,0.0,74,21.730622760034073
0.2,0.0,75,21.804305426398734
0.2,0.0,76,22.287640569779583
0.2,0.0,77,22.893232709464705
0.2,0.0,78,22.926132869839815
0.2,0.0,79,25.331761722669256
0.2,0.0,80,31.462622816942286
0.2,0.0,81,33.07165059676759
0.2,0.0,82,35.869460170389004
0.2,0.0,83,36.37874422492324
0.2,0.0,84,37.97593035826162
0.2,0.0,85,39.85332025743357
0.2,0.0,86,40.433376864724956
0.2,0.0,87,42.14095391776008
0.2,0.0,88,42.45634739726316
0.2,0.0,89,43.8013537378369
0.2,0.0,90,44.96168520118809
0.2,0.0,91,45.631086062253765
0.2,0.0,92,46.76946823357045
0.2,0.0,93,47.31328585750812
0.2,0.0,94,48.279768853889536
0.2,0.0,95,49.2791440858317
0.2,0.0,96,50.4219124085334
0.2,0.0,97,51.19477613084522
0.2,0.0,98,51.594469426527034
0.2,0.0,99,52.40438281973285
0.2,0.0,100,53.25202614985795
0.2,0.0,101,53.81493675804178
0.2,0.0,102,54.50744139625134
0.2,0.0,103,56.77974964178149
0.2,0.0,104,59.07753408113864
0.2,0.0,105,61.537681181674536
0.2,0.0,106,64.16380607151525
0.2,0.0,107,65.55541596199828
0.2,0.0,108,67.16066515156788
0.2,0.0,109,69.07496390317652
0.2,0.0,110,70.96440162027146
0.2,0.0,111,72.40488914805178
0.2,0.0,112,74.62053595947125
0.2,0.0,113,76.9621835286953
0.2,0.0,114,79.55525683216712
0.2,0.0,115,82.64363341108326
0.2,0.0,116,86.08088065275753
0.2,0.0,117,90.88643135070186
0.2,0.0,118,95.85361548389855
0.225,0.0,1,-93.57914195332933
0.225,0.0,2,-86.46211163921927
0.225,0.0,3,-81.51793665786855
0.225,0.0,4,-77.43088250932757
0.225,0.0,5,-74.87479164044612
0.225,0.0,6,-72.42298833905147
0.225,0.0,7,-68.93359036217512
0.225,0.0,8,-66.53767682027166
0.225,0.0,9,-64.80839715876803
0.225,0.0,10,-62.17136852917304
0.225,0.0,11,-60.05319930741365
0.225,0.0,12,-57.95400561878998
0.225,0.0,13,-55.2831674665824
0.225,0.0,14,-54.14506279213407
0.225,0.0,15,-52.02981368616929
0.225,0.0,16,-50.266801967829394
0.225,0.0,17,-48.54925917744961
0.225,0.0,18,-47.65959108431531
0.225,0.0,19,-45.43100481841802
0.225,0.0,20,-44.48662152465661
0.225,0.0,21,-43.274171562675974
0.225,0.0,22,-41.583537559342176
0.225,0.0,23,-40.74051874894937
0.225,0.0,24,-39.949036815112436
0.225,0.0,25,-38.63925812805712
0.225,0.0,26,-37.865750734461926
0.225,0.0,27,-37.39731910090313
0.225,0.0,28,-36.683718721794094
0.225,0.0,29,-36.30556614248755
0.225,0.0,30,-35.961209490883334
0.225,0.0,31,-34.1933658534435
0.225,0.0,32,-34.10833826135092
0.225,0.0,33,-31.616329907837795
0.225,0.0,34,-30.87243638544699
0.225,0.0,35,-28.870797648730417
0.225,0.0,36,-26.233263725872987
0.225,0.0,37,-25.560642685869368
0.225,0.0,38,-21.195574800347387
0.225,0.0,39,-21.063473192093625
0.225,0.0,40,-14.967355668456037
0.225,0.0,41,-7.799716397947009
0.225,0.0,42,-7.532343988748266
0.225,0.0,43,-5.926306206343611
0.225,0.0,44,-4.69059663736563
0.225,0.0,45,-4.438319364764794
0.225,0.0,46,-3.4881335345093305
0.225,0.0,47,-2.9822293117453427
0.225,0.0,48,-2.1157149018258394
0.225,0.0,49,-1.3102308379984322
0.225,0.0,50,-0.27459971109753667
0.225,0.0,51,0.7898150189378441
0.225,0.0,52,2.054439195652364
0.225,0.0,53,3.335546043538571
0.225,0.0,54,4.753007285984353
0.225,0.0,55,6.27535940977458
0.225,0.0,56,7.91286473581836
0.225,0.0,57,9.621472259292048
0.225,0.0,58,11.403401155268895
0.225,0.0,59,13.273734976567056
0.225,0.0,60,15.168699742644662
0.225,0.0,61,16.944011701678896
0.225,0.0,62,16.977146257023858
0.225,0.0,63,17.04529312963988
0.225,0.0,64,18.44714301516926
0.225,0.0,65,18.729346629578153
0.225,0.0,66,18.788316562447
0.225,0.0,67,19.461791035658976
0.225,0.0,68,19.709660119992023
0.225,0.0,69,20.061457447930337
0.225,0.0,70,20.47530597277988
0.225,0.0,71,20.81641869178904
0.225,0.0,72,21.053123024131565
0.225,0.0,73,21.323030459564265
0.225,0.0,74,21.755838728656194
0.225,0.0,75,21.778788328946646
0.225,0.0,76,22.288261774843335
0.225,0.0,77,22.895074962698583
0.225,0.0,78,22.924421063497736
0.225,0.0,79,25.331840383717534
0.225,0.0,80,31.462134098408114
0.225,0.0,81,33.07111445402174
0.225,0.0,82,35.87435545360553
0.225,0.0,83,36.379158298005024
0.225,0.0,84,37.96704805146328
0.225,0.0,85,39.864352837507454
0.225,0.0,86,40.42337893230981
0.225,0.0,87,42.14378526413626
0.225,0.0,88,42.46299894727824
0.225,0.0,89,43.80790591138518
0.225,0.0,90,44.92612984629962
0.225,0.0,91,45.63564375174209
0.225,0.0,92,46.87829874989839
0.225,0.0,93,47.21328771772444
0.225,0.0,94,48.250311379290075
0.225,0.0,95,49.36265804780816
0.225,0.0,96,50.36242875366675
0.225,0.0,97,51.238546815069284
0.225,0.0,98,51.513621231855815
0.225,0.0,99,52.45781389579139
0.225,0.0,100,53.34824994841707
0.225,0.0,101,53.7273096053081
0.225,0.0,102,54.490805699182204
0.225,0.0,103,56.785090839493996
0.225,0.0,104,59.08629517628703
0.225,0.0,105,61.49811712809328
0.225,0.0,106,64.21132588791681
0.225,0.0,107,65.5802439837561
0.225,0.0,108,67.14082978554674
0.225,0.0,109,69.0517783294981
0.225,0.0,110,70.91511916579336
0.225,0.0,111,72.46844106390544
0.225,0.0,112,74.59245498624155
0.225,0.0,113,76.99937234497355
0.225,0.0,114,79.53257223395258
0.225,0.0,115,82.64440945488509
0.225,0.0,116,86.08206918848673
0.225,0.0,117,90.88660092592126
0.225,0.0,118,95.85385776680567
0.25,0.0,1,-93.580412568002
0.25,0.0,2,-86.45008130008688
0.25,0.0,3,-81.54963072272918
0.25,0.0,4,-77.40084250205277
0.25,0.0,5,-74.86534694160397
0.25,0.0,6,-72.4296204998428
0.25,0.0,7,-69.00917590150206
0.25,0.0,8,-66.43553389064567
0.25,0.0,9,-64.79590810102522
0.25,0.0,10,-62.27572680565078
0.25,0.0,11,-59.99557412240725
0.25,0.0,12,-57.95114897999056
0.25,0.0,13,-55.25764057056344
0.25,0.0,14,-54.21097903059788
0.25,0.0,15,-51.96091556154792
0.25,0.0,16,-50.31327394992661
0.25,0.0,17,-48.549076468813354
0.25,0.0,18,-47.63880910929959
0.25,0.0,19,-45.48351272796177
0.25,0.0,20,-44.4371588480376
0.25,0.0,21,-43.25497361632151
0.25,0.0,22,-41.64566086805294
0.25,0.0,23,-40.70082269752868
0.25,0.0,24,-39.923682919198654
0.25,0.0,25,-38.68458093512987
0.25,0.0,26,-37.874634771587836
0.25,0.0,27,-37.40106184085511
0.25,0.0,28,-36.64518653698377
0.25,0.0,29,-36.290968357593016
0.25,0.0,30,-35.984966574589606
0.25,0.0,31,-34.19691818392762
0.25,0.0,32,-34.09984100482105
0.25,0.0,33,-31.625427809623872
0.25,0.0,34,-30.871692824361148
0.25,0.0,35,-28.86615754019087
0.25,0.0,36,-26.2338163032789
0.25,0.0,37,-25.56183068230034
0.25,0.0,38,-21.19557138164113
0.25,0.0,39,-21.06305866312715
0.25,0.0,40,-14.967428205641994
0.25,0.0,41,-7.799797265451147
0.25,0.0,42,-7.532287636148752
0.25,0.0,43,-5.926082545629242
0.25,0.0,44,-4.69490653709471
0.25,0.0,45,-4.430079054793808
0.25,0.0,46,-3.510072657067326
0.25,0.0,47,-2.949789079043981
0.25,0.0,48,-2.1410794127183124
0.25,0.0,49,-1.294049455522
0.25,0.0,50,-0.2848006698568071
0.25,0.0,51,0.7987779680408664
0.25,0.0,52,2.0466366606481756
0.25,0.0,53,3.34176604690677
0.25,0.0,54,4.748729297896546
0.25,0.0,55,6.277791680416001
0.25,0.0,56,7.91184389789332
0.25,0.0,57,9.621744519924405
0.25,0.0,58,11.403377696838987
0.25,0.0,59,13.273705645835022
0.25,0.0,60,15.168721781251008
0.25,0.0,61,16.94357680697528
0.25,0.0,62,16.975860812728758
0.25,0.0,63,17.047321443141982
0.25,0.0,64,18.444055904389884
0.25,0.0,65,18.72917936682636
0.25,0.0,66,18.79233373528802
0.25,0.0,67,19.464736026080203
0.25,0.0,68,19.702664684226477
0.25,0.0,69,20.060657681079576
0.25,0.0,70,20.49547944267502
0.25,0.0,71,20.774913110336712
0.25,0.0,72,21.095505886821513
0.25,0.0,73,21.3062172935866
0.25,0.0,74,21.730622760033835
0.25,0.0,75,21.804305426398294
0.25,0.0,76,22.287640569779285
0.25,0.0,77,22.893232709464364
0.25,0.0,78,22.9261328698397
0.25,0.0,79,25.331761722669484
0.25,0.0,80,31.46262281694267
0.25,0.0,81,33.071650596768045
0.25,0.0,82,35.86946017038942
0.25,0.0,83,36.378744224923274
0.25,0.0,84,37.97593035826143
0.25,0.0,85,39.85332025743375
0.25,0.0,86,40.43337686472508
0.25,0.0,87,42.14095391776028
0.25,0.0,88,42.45634739726363
0.25,0.0,89,43.8013537378365
0.25,0.0,90,44.961685201188324
0.25,0.0,91,45.63108606225387
0.25,0.0,92,46.76946823356976
0.25,0.0,93,47.31328585750771
0.25,0.0,94,48.279768853888804
0.25,0.0,95,49.2791440858313
0.25,0.0,96,50.42191240853404
0.25,0.0,97,51.19477613084541
0.25,0.0,98,51.594469426527226
0.25,0.0,99,52.40438281973336
0.25,0.0,100,53.25202614985802
0.25,0.0,101,53.81493675804206
0.25,0.0,102,54.507441396252
0.25,0.0,103,56.779749641781635
0.25,0.0,104,59.077534081138815
0.25,0.0,105,61.53768118167403
0.25,0.0,106,64.16380607151504
0.25,0.0,107,65.55541596199764
0.25,0.0,108,67.16066515156804
0.25,0.0,109,69.07496390317752
0.25,0.0,110,70.96440162027027
0.25,0.0,111,72.40488914805286
0.25,0.0,112,74.62053595947202
0.25,0.0,113,76.9621835286963
0.25,0.0,114,79.55525683216695
0.25,0.0,115,82.64363341108279
0.25,0.0,116,86.08088065275781
0.25,0.0,117,90.886431350702
0.25,0.0,118,95.85361548389876
0.275,0.0,1,-93.57914195332972
0.275,0.0,2,-86.4621116392191
0.275,0.0,3,-81.51793665786892
0.275,0.0,4,-77.43088250932729
0.275,0.0,5,-74.87479164044595
0.275,0.0,6,-72.42298833905164
0.275,0.0,7,-68.93359036217572
0.275,0.0,8,-66.53767682027225
0.275,0.0,9,-64.808397158768
0.275,0.0,10,-62.171368529173805
0.275,0.0,11,-60.05319930741291
0.275,0.0,12,-57.95400561878992
0.275,0.0,13,-55.28316746658257
0.275,0.0,14,-54.145062792133785
0.275,0.0,15,-52.02981368616909
0.275,0.0,16,-50.26680196783016
0.275,0.0,17,-48.54925917744936
0.275,0.0,18,-47.659591084314684
0.275,0.0,19,-45.43100481841799
0.275,0.0,20,-44.48662152465616
0.275,0.0,21,-43.27417156267546
0.275,0.0,22,-41.58353755934209
0.275,0.0,23,-40.740518748949
0.275,0.0,24,-39.949036815112294
0.275,0.0,25,-38.63925812805715
0.275,0.0,26,-37.8657507344617
0.275,0.0,27,-37.3973191009033
0.275,0.0,28,-36.68371872179438
0.275,0.0,29,-36.305566142487834
0.275,0.0,30,-35.96120949088353
0.275,0.0,31,-34.193365853443424
0.275,0.0,32,-34.10833826135094
0.275,0.0,33,-31.616329907837567
0.275,0.0,34,-30.872436385447173
0.275,0.0,35,-28.870797648730417
0.275,0.0,36,-26.233263725873158
0.275,0.0,37,-25.560642685869468
0.275,0.0,38,-21.19557480034763
0.275,0.0,39,-21.06347319209381
0.275,0.0,40,-14.967355668456264
0.275,0.0,41,-7.799716397947009
0.275,0.0,42,-7.532343988748309
0.275,0.0,43,-5.926306206343654
0.275,0.0,44,-4.69059663736563
0.275,0.0,45,-4.438319364764823
0.275,0.0,46,-3.4881335345093305
0.275,0.0,47,-2.9822293117453
0.275,0.0,48,-2.1157149018258252
0.275,0.0,49,-1.3102308379984322
0.275,0.0,50,-0.2745997110975793
0.275,0.0,51,0.7898150189378441
0.275,0.0,52,2.05443919565235
0.275,0.0,53,3.335546043538585
0.275,0.0,54,4.753007285984324
0.275,0.0,55,6.27535940977458
0.275,0.0,56,7.9128647358183315
0.275,0.0,57,9.621472259292062
0.275,0.0,58,11.403401155268938
0.275,0.0,59,13.273734976566956
0.275,0.0,60,15.168699742644705
0.275,0.0,61,16.94401170167873
0.275,0.0,62,16.977146257023705
0.275,0.0,63,17.04529312963988
0.275,0.0,64,18.44714301516919
0.275,0.0,65,18.729346629578146
0.275,0.0,66,18.788316562446923
0.275,0.0,67,19.461791035659033
0.275,0.0,68,19.709660119991995
0.275,0.0,69,20.061457447930167
0.275,0.0,70,20.475305972779992
0.275,0.0,71,20.816418691789153
0.275,0.0,72,21.053123024131565
0.275,0.0,73,21.323030459564208
0.275,0.0,74,21.75583872865622
0.275,0.0,75,21.778788328946757
0.275,0.0,76,22.288261774843306
0.275,0.0,77,22.89507496269858
0.275,0.0,78,22.924421063497558
0.275,0.0,79,25.3318403837183
0.275,0.0,80,31.462134098408313
0.275,0.0,81,33.07111445402224
0.275,0.0,82,35.8743554536055
0.275,0.0,83,36.37915829800556
0.275,0.0,84,37.96704805146299
0.275,0.0,85,39.86435283750746
0.275,0.0,86,40.42337893230972
0.275,0.0,87,42.14378526413609
0.275,0.0,88,42.462998947278486
0.275,0.0,89,43.80790591138526
0.275,0.0,90,44.926129846299595
0.275,0.0,91,45.635643751741746
0.275,0.0,92,46.878298749897716
0.275,0.0,93,47.213287717724846
0.275,0.0,94,48.25031137929012
0.275,0.0,95,49.36265804780848
0.275,0.0,96,50.36242875366727
0.275,0.0,97,51.23854681506943
0.275,0.0,98,51.513621231855986
0.275,0.0,99,52.45781389579131
0.275,0.0,100,53.34824994841627
0.275,0.0,101,53.72730960530816
0.275,0.0,102,54.490805699181834
0.275,0.0,103,56.78509083949403
0.275,0.0,104,59.08629517628636
0.275,0.0,105,61.49811712809237
0.275,0.0,106,64.21132588791596
0.275,0.0,107,65.58024398375572
0.275,0.0,108,67.14082978554566
0.275,0.0,109,69.05177832949789
0.275,0.0,110,70.91511916579242
0.275,0.0,111,72.46844106390512
0.275,0.0,112,74.59245498624131
0.275,0.0,113,76.99937234497419
0.275,0.0,114,79.53257223395313
0.275,0.0,115,82.64440945488437
0.275,0.0,116,86.0820691884868
0.275,0.0,117,90.88660092592129
0.275,0.0,118,95.85385776680565
0.3,0.0,1,-93.58041256800306
0.3,0.0,2,-86.45008130008716
0.3,0.0,3,-81.54963072272983
0.3,0.0,4,-77.40084250205277
0.3,0.0,5,-74.8653469416038
0.3,0.0,6,-72.42962049984405
0.3,0.0,7,-69.00917590150235
0.3,0.0,8,-66.43553389064692
0.3,0.0,9,-64.79590810102559
0.3,0.0,10,-62.27572680565106
0.3,0.0,11,-59.99557412240702
0.3,0.0,12,-57.9511489799917
0.3,0.0,13,-55.25764057056381
0.3,0.0,14,-54.210979030598594
0.3,0.0,15,-51.96091556154752
0.3,0.0,16,-50.3132739499261
0.3,0.0,17,-48.54907646881475
0.3,0.0,18,-47.638809109299956
0.3,0.0,19,-45.48351272796128
0.3,0.0,20,-44.43715884803828
0.3,0.0,21,-43.25497361632239
0.3,0.0,22,-41.64566086805266
0.3,0.0,23,-40.70082269752811
0.3,0.0,24,-39.92368291919843
0.3,0.0,25,-38.68458093512962
0.3,0.0,26,-37.874634771587296
0.3,0.0,27,-37.40106184085661
0.3,0.0,28,-36.64518653698332
0.3,0.0,29,-36.29096835759307
0.3,0.0,30,-35.984966574589606
0.3,0.0,31,-34.1969181839277
0.3,0.0,32,-34.09984100482062
0.3,0.0,33,-31.625427809623346
0.3,0.0,34,-30.87169282436028
0.3,0.0,35,-28.866157540190613
0.3,0.0,36,-26.23381630327853
0.3,0.0,37,-25.561830682299956
